date,day_index,day_of_week,lunch_period,menu_item,item_category,component_type,sealed_or_whole,cold_chain_required,planned_count,staged_count,selected_count,unopened_return_count,share_table_pickup_count,afterschool_pickup_count,discarded_count,tray_waste_kg,expected_attendance,actual_attendance,expected_lunch_period_attendance,actual_lunch_period_attendance,weather_tag,event_tag,entree,entree_popularity_score,line_position,share_table_monitor,cooler_capacity,afterschool_activity_count,stockout_occurred,intervention_used,estimated_kg_diverted,estimated_co2e_avoided,estimated_cost_protected,kg_per_item,cost_per_item,co2e_kg_per_item,ghost_component_rate,high_ghost_risk
2026-09-04,263,Friday,2,veggie wrap,cold entree,entree,1,1,91,91,86,9,3,1,5,0.67,964,964,456,472,normal,normal,cheese pizza,0.172,entree_station,1,75,97,0,line_reposition,1.2,2.2,7.0,0.3,1.75,0.55,0.1047,0
2026-09-04,263,Friday,2,cheese pizza,hot entree,entree,0,0,235,235,214,0,0,0,0,2.54,964,964,456,472,normal,normal,cheese pizza,0.499,entree_station,1,75,97,0,line_reposition,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2026-09-07,264,Monday,1,white milk,cold beverage,milk,1,1,235,190,190,47,34,0,13,2.67,895,901,468,484,normal,early_release,pasta bowl,0.5,after_entree,1,60,63,1,combo,8.16,11.22,14.28,0.24,0.42,0.33,0.2474,1
2026-09-07,264,Monday,1,chocolate milk,cold beverage,milk,1,1,173,152,152,28,16,0,12,1.44,895,901,468,484,normal,early_release,pasta bowl,0.355,after_entree,1,60,63,1,combo,3.84,5.44,7.04,0.24,0.44,0.34,0.1842,1
2026-09-07,264,Monday,1,apple,whole fruit,fruit,1,0,185,185,185,39,23,0,16,1.37,895,901,468,484,normal,early_release,pasta bowl,0.401,after_entree,1,60,63,1,combo,4.14,1.84,8.28,0.18,0.36,0.08,0.2108,1
2026-09-07,264,Monday,1,banana,whole fruit,fruit,1,0,152,152,152,25,16,0,9,0.0,895,901,468,484,normal,early_release,pasta bowl,0.308,after_entree,1,60,63,0,combo,2.24,1.12,5.44,0.14,0.34,0.07,0.1645,1
2026-09-07,264,Monday,1,fruit cup,sealed side,fruit,1,0,118,118,114,12,8,0,4,0.0,895,901,468,484,normal,early_release,pasta bowl,0.249,after_entree,1,60,63,0,combo,0.96,0.8,4.4,0.12,0.55,0.1,0.1053,0
2026-09-07,264,Monday,1,baby carrots,sealed side,vegetable,1,0,120,120,120,16,8,0,8,1.64,895,901,468,484,normal,early_release,pasta bowl,0.262,after_entree,1,60,63,1,combo,0.72,0.48,3.04,0.09,0.38,0.06,0.1333,0
2026-09-07,264,Monday,1,yogurt cup,sealed side,protein side,1,1,92,71,71,9,4,0,5,0.0,895,901,468,484,normal,early_release,pasta bowl,0.181,after_entree,1,60,63,1,combo,0.68,1.0,2.8,0.17,0.7,0.25,0.1268,0
2026-09-07,264,Monday,1,granola pack,sealed side,grain,1,0,107,107,96,6,3,0,3,0.0,895,901,468,484,normal,early_release,pasta bowl,0.197,after_entree,1,60,63,0,combo,0.12,0.18,0.96,0.04,0.32,0.06,0.0625,0
2026-09-07,264,Monday,1,pasta bowl,hot entree,entree,0,0,184,184,175,0,0,0,0,1.63,895,901,468,484,normal,early_release,pasta bowl,0.36,entree_station,1,60,63,0,combo,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2026-09-07,264,Monday,1,veggie wrap,cold entree,entree,1,1,87,77,73,11,1,0,10,0.26,895,901,468,484,normal,early_release,pasta bowl,0.172,entree_station,1,60,63,0,combo,0.3,0.55,1.75,0.3,1.75,0.55,0.1507,0
2026-09-07,264,Monday,2,white milk,cold beverage,milk,1,1,249,249,240,68,29,0,39,0.0,895,901,438,465,normal,early_release,pasta bowl,0.515,before_cashier,1,60,63,0,none,6.96,9.57,12.18,0.24,0.42,0.33,0.2833,1
2026-09-07,264,Monday,2,chocolate milk,cold beverage,milk,1,1,183,183,183,34,17,0,17,0.0,895,901,438,465,normal,early_release,pasta bowl,0.355,before_cashier,1,60,63,0,none,4.08,5.78,7.48,0.24,0.44,0.34,0.1858,1
2026-09-07,264,Monday,2,apple,whole fruit,fruit,1,0,183,183,183,62,37,0,25,0.0,895,901,438,465,normal,early_release,pasta bowl,0.413,before_cashier,1,60,63,0,none,6.66,2.96,13.32,0.18,0.36,0.08,0.3388,1
2026-09-07,264,Monday,2,banana,whole fruit,fruit,1,0,139,139,128,23,10,0,13,0.31,895,901,438,465,normal,early_release,pasta bowl,0.308,before_cashier,1,60,63,0,none,1.4,0.7,3.4,0.14,0.34,0.07,0.1797,1
2026-09-07,264,Monday,2,fruit cup,sealed side,fruit,1,0,118,118,118,15,5,0,10,1.82,895,901,438,465,normal,early_release,pasta bowl,0.257,after_entree,1,60,63,1,none,0.6,0.5,2.75,0.12,0.55,0.1,0.1271,0
2026-09-07,264,Monday,2,baby carrots,sealed side,vegetable,1,0,115,115,114,28,10,0,18,1.49,895,901,438,465,normal,early_release,pasta bowl,0.262,before_cashier,1,60,63,0,none,0.9,0.6,3.8,0.09,0.38,0.06,0.2456,1
2026-09-07,264,Monday,2,yogurt cup,sealed side,protein side,1,1,82,82,78,8,1,0,7,0.0,895,901,438,465,normal,early_release,pasta bowl,0.181,after_entree,1,60,63,0,none,0.17,0.25,0.7,0.17,0.7,0.25,0.1026,0
2026-09-07,264,Monday,2,granola pack,sealed side,grain,1,0,95,95,78,4,2,0,2,0.0,895,901,438,465,normal,early_release,pasta bowl,0.197,after_entree,1,60,63,0,none,0.08,0.12,0.64,0.04,0.32,0.06,0.0513,0
2026-09-07,264,Monday,2,pasta bowl,hot entree,entree,0,0,167,167,146,0,0,0,0,3.32,895,901,438,465,normal,early_release,pasta bowl,0.36,entree_station,1,60,63,0,none,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2026-09-07,264,Monday,2,veggie wrap,cold entree,entree,1,1,83,83,79,10,5,0,5,2.1,895,901,438,465,normal,early_release,pasta bowl,0.172,entree_station,1,60,63,0,none,1.5,2.75,8.75,0.3,1.75,0.55,0.1266,0
2026-09-08,265,Tuesday,1,white milk,cold beverage,milk,1,1,274,274,274,45,16,10,19,0.84,990,1006,502,538,normal,normal,taco tray,0.508,before_cashier,1,90,190,1,none,6.24,8.58,10.92,0.24,0.42,0.33,0.1642,1
2026-09-08,265,Tuesday,1,chocolate milk,cold beverage,milk,1,1,195,195,183,18,4,6,8,0.0,990,1006,502,538,normal,normal,taco tray,0.36,before_cashier,1,90,190,0,none,2.4,3.4,4.4,0.24,0.44,0.34,0.0984,0
2026-09-08,265,Tuesday,1,apple,whole fruit,fruit,1,0,245,245,239,77,34,19,24,0.0,990,1006,502,538,normal,normal,taco tray,0.436,before_cashier,1,90,190,0,none,9.54,4.24,19.08,0.18,0.36,0.08,0.3222,1
2026-09-08,265,Tuesday,1,banana,whole fruit,fruit,1,0,173,173,173,29,15,7,7,0.0,990,1006,502,538,normal,normal,taco tray,0.335,before_cashier,1,90,190,0,none,3.08,1.54,7.48,0.14,0.34,0.07,0.1676,1
2026-09-08,265,Tuesday,1,fruit cup,sealed side,fruit,1,0,150,150,142,9,4,2,3,0.08,990,1006,502,538,normal,normal,taco tray,0.271,after_entree,1,90,190,0,none,0.72,0.6,3.3,0.12,0.55,0.1,0.0634,0
2026-09-08,265,Tuesday,1,baby carrots,sealed side,vegetable,1,0,135,135,135,29,8,8,13,2.39,990,1006,502,538,normal,normal,taco tray,0.262,before_cashier,1,90,190,1,none,1.44,0.96,6.08,0.09,0.38,0.06,0.2148,1
2026-09-08,265,Tuesday,1,yogurt cup,sealed side,protein side,1,1,101,101,88,7,3,2,2,0.15,990,1006,502,538,normal,normal,taco tray,0.181,after_entree,1,90,190,0,none,0.85,1.25,3.5,0.17,0.7,0.25,0.0795,0
2026-09-08,265,Tuesday,1,granola pack,sealed side,grain,1,0,109,109,85,1,0,1,0,0.0,990,1006,502,538,normal,normal,taco tray,0.197,after_entree,1,90,190,0,none,0.04,0.06,0.32,0.04,0.32,0.06,0.0118,0
2026-09-08,265,Tuesday,1,veggie wrap,cold entree,entree,1,1,93,93,93,18,8,3,7,0.0,990,1006,502,538,normal,normal,taco tray,0.172,entree_station,1,90,190,0,none,3.3,6.05,19.25,0.3,1.75,0.55,0.1935,0
2026-09-08,265,Tuesday,1,taco tray,hot entree,entree,0,0,203,203,185,0,0,0,0,0.0,990,1006,502,538,normal,normal,taco tray,0.37,entree_station,1,90,190,0,none,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2026-09-08,265,Tuesday,2,white milk,cold beverage,milk,1,1,251,251,251,37,13,8,16,0.0,990,1006,482,482,normal,normal,taco tray,0.523,before_cashier,1,90,190,1,none,5.04,6.93,8.82,0.24,0.42,0.33,0.1474,1
2026-09-08,265,Tuesday,2,chocolate milk,cold beverage,milk,1,1,197,197,169,32,8,14,10,0.0,990,1006,482,482,normal,normal,taco tray,0.36,before_cashier,1,90,190,0,none,5.28,7.48,9.68,0.24,0.44,0.34,0.1893,1
2026-09-08,265,Tuesday,2,apple,whole fruit,fruit,1,0,210,210,210,57,25,16,16,2.07,990,1006,482,482,normal,normal,taco tray,0.449,before_cashier,1,90,190,1,none,7.38,3.28,14.76,0.18,0.36,0.08,0.2714,1
2026-09-08,265,Tuesday,2,banana,whole fruit,fruit,1,0,182,182,141,30,12,9,9,1.84,990,1006,482,482,normal,normal,taco tray,0.335,before_cashier,1,90,190,0,none,2.94,1.47,7.14,0.14,0.34,0.07,0.2128,1
2026-09-08,265,Tuesday,2,fruit cup,sealed side,fruit,1,0,144,144,142,15,4,5,6,0.14,990,1006,482,482,normal,normal,taco tray,0.279,after_entree,1,90,190,0,none,1.08,0.9,4.95,0.12,0.55,0.1,0.1056,0
2026-09-08,265,Tuesday,2,baby carrots,sealed side,vegetable,1,0,134,134,129,32,8,11,13,0.0,990,1006,482,482,normal,normal,taco tray,0.262,before_cashier,1,90,190,0,none,1.71,1.14,7.22,0.09,0.38,0.06,0.2481,1
2026-09-08,265,Tuesday,2,yogurt cup,sealed side,protein side,1,1,98,98,89,9,3,1,5,1.08,990,1006,482,482,normal,normal,taco tray,0.181,after_entree,1,90,190,0,none,0.68,1.0,2.8,0.17,0.7,0.25,0.1011,0
2026-09-08,265,Tuesday,2,granola pack,sealed side,grain,1,0,104,104,99,3,0,1,2,0.0,990,1006,482,482,normal,normal,taco tray,0.197,after_entree,1,90,190,0,none,0.04,0.06,0.32,0.04,0.32,0.06,0.0303,0
2026-09-08,265,Tuesday,2,veggie wrap,cold entree,entree,1,1,90,90,87,11,4,5,2,3.01,990,1006,482,482,normal,normal,taco tray,0.172,entree_station,1,90,190,0,none,2.7,4.95,15.75,0.3,1.75,0.55,0.1264,0
2026-09-08,265,Tuesday,2,taco tray,hot entree,entree,0,0,197,197,166,0,0,0,0,1.8,990,1006,482,482,normal,normal,taco tray,0.37,entree_station,1,90,190,0,none,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2026-09-09,266,Wednesday,1,white milk,cold beverage,milk,1,1,283,283,282,38,1,1,36,0.21,1030,1019,517,536,windy,normal,chicken sandwich,0.508,before_cashier,0,0,150,0,none,0.48,0.66,0.84,0.24,0.42,0.33,0.1348,1
2026-09-09,266,Wednesday,1,chocolate milk,cold beverage,milk,1,1,207,207,205,27,3,1,23,0.0,1030,1019,517,536,windy,normal,chicken sandwich,0.36,before_cashier,0,0,150,1,none,0.96,1.36,1.76,0.24,0.44,0.34,0.1317,1
2026-09-09,266,Wednesday,1,apple,whole fruit,fruit,1,0,260,260,219,61,18,14,29,0.15,1030,1019,517,536,windy,normal,chicken sandwich,0.436,before_cashier,0,0,150,0,none,5.76,2.56,11.52,0.18,0.36,0.08,0.2785,1
2026-09-09,266,Wednesday,1,banana,whole fruit,fruit,1,0,198,198,174,32,5,12,15,0.85,1030,1019,517,536,windy,normal,chicken sandwich,0.335,before_cashier,0,0,150,0,none,2.38,1.19,5.78,0.14,0.34,0.07,0.1839,1
2026-09-09,266,Wednesday,1,fruit cup,sealed side,fruit,1,0,147,147,123,14,6,2,6,0.04,1030,1019,517,536,windy,normal,chicken sandwich,0.271,after_entree,0,0,150,0,none,0.96,0.8,4.4,0.12,0.55,0.1,0.1138,0
2026-09-09,266,Wednesday,1,baby carrots,sealed side,vegetable,1,0,143,143,142,23,3,10,10,0.0,1030,1019,517,536,windy,normal,chicken sandwich,0.262,before_cashier,0,0,150,0,none,1.17,0.78,4.94,0.09,0.38,0.06,0.162,1
2026-09-09,266,Wednesday,1,yogurt cup,sealed side,protein side,1,1,105,105,94,10,1,0,9,0.0,1030,1019,517,536,windy,normal,chicken sandwich,0.181,after_entree,0,0,150,0,none,0.17,0.25,0.7,0.17,0.7,0.25,0.1064,0
2026-09-09,266,Wednesday,1,granola pack,sealed side,grain,1,0,105,105,105,6,2,1,3,0.0,1030,1019,517,536,windy,normal,chicken sandwich,0.197,after_entree,0,0,150,0,none,0.12,0.18,0.96,0.04,0.32,0.06,0.0571,0
2026-09-09,266,Wednesday,1,veggie wrap,cold entree,entree,1,1,100,100,100,17,2,0,15,0.46,1030,1019,517,536,windy,normal,chicken sandwich,0.172,entree_station,0,0,150,0,none,0.6,1.1,3.5,0.3,1.75,0.55,0.17,0
2026-09-09,266,Wednesday,1,chicken sandwich,hot entree,entree,0,0,258,258,239,0,0,0,0,3.48,1030,1019,517,536,windy,normal,chicken sandwich,0.438,entree_station,0,0,150,0,none,0.0,0.0,0.0,0.34,1.85,0.9,0.0,0
2026-09-09,266,Wednesday,2,white milk,cold beverage,milk,1,1,288,288,224,32,1,0,31,0.0,1030,1019,491,475,windy,normal,chicken sandwich,0.523,before_cashier,0,0,150,0,none,0.24,0.33,0.42,0.24,0.42,0.33,0.1429,1
2026-09-09,266,Wednesday,2,chocolate milk,cold beverage,milk,1,1,179,179,171,30,0,0,30,0.0,1030,1019,491,475,windy,normal,chicken sandwich,0.36,before_cashier,0,0,150,0,none,0.0,0.0,0.0,0.24,0.44,0.34,0.1754,1
2026-09-09,266,Wednesday,2,apple,whole fruit,fruit,1,0,267,267,214,53,12,13,28,0.22,1030,1019,491,475,windy,normal,chicken sandwich,0.449,before_cashier,0,0,150,0,none,4.5,2.0,9.0,0.18,0.36,0.08,0.2477,1
2026-09-09,266,Wednesday,2,banana,whole fruit,fruit,1,0,166,166,145,25,4,7,14,0.0,1030,1019,491,475,windy,normal,chicken sandwich,0.335,before_cashier,0,0,150,0,none,1.54,0.77,3.74,0.14,0.34,0.07,0.1724,1
2026-09-09,266,Wednesday,2,fruit cup,sealed side,fruit,1,0,148,148,125,16,4,6,6,1.53,1030,1019,491,475,windy,normal,chicken sandwich,0.279,after_entree,0,0,150,0,none,1.2,1.0,5.5,0.12,0.55,0.1,0.128,0
2026-09-09,266,Wednesday,2,baby carrots,sealed side,vegetable,1,0,139,139,101,27,5,6,16,0.0,1030,1019,491,475,windy,normal,chicken sandwich,0.262,before_cashier,0,0,150,0,none,0.99,0.66,4.18,0.09,0.38,0.06,0.2673,1
2026-09-09,266,Wednesday,2,yogurt cup,sealed side,protein side,1,1,93,93,86,9,0,0,9,0.0,1030,1019,491,475,windy,normal,chicken sandwich,0.181,after_entree,0,0,150,0,none,0.0,0.0,0.0,0.17,0.7,0.25,0.1047,0
2026-09-09,266,Wednesday,2,granola pack,sealed side,grain,1,0,106,106,99,9,1,1,7,0.0,1030,1019,491,475,windy,normal,chicken sandwich,0.197,after_entree,0,0,150,0,none,0.08,0.12,0.64,0.04,0.32,0.06,0.0909,0
2026-09-09,266,Wednesday,2,veggie wrap,cold entree,entree,1,1,90,90,79,16,0,0,16,0.0,1030,1019,491,475,windy,normal,chicken sandwich,0.172,entree_station,0,0,150,0,none,0.0,0.0,0.0,0.3,1.75,0.55,0.2025,0
2026-09-09,266,Wednesday,2,chicken sandwich,hot entree,entree,0,0,238,238,190,0,0,0,0,0.0,1030,1019,491,475,windy,normal,chicken sandwich,0.438,entree_station,0,0,150,0,none,0.0,0.0,0.0,0.34,1.85,0.9,0.0,0
2026-09-10,267,Thursday,1,white milk,cold beverage,milk,1,1,288,288,217,30,8,7,15,1.32,1019,976,508,511,normal,normal,veggie wrap,0.508,before_cashier,1,45,171,0,none,3.6,4.95,6.3,0.24,0.42,0.33,0.1382,1
2026-09-10,267,Thursday,1,chocolate milk,cold beverage,milk,1,1,193,193,151,15,6,5,4,0.37,1019,976,508,511,normal,normal,veggie wrap,0.36,before_cashier,1,45,171,0,none,2.64,3.74,4.84,0.24,0.44,0.34,0.0993,0
2026-09-10,267,Thursday,1,apple,whole fruit,fruit,1,0,206,206,185,43,20,13,10,0.0,1019,976,508,511,normal,normal,veggie wrap,0.392,before_cashier,1,45,171,0,none,5.94,2.64,11.88,0.18,0.36,0.08,0.2324,1
2026-09-10,267,Thursday,1,banana,whole fruit,fruit,1,0,192,192,156,35,16,10,9,0.2,1019,976,508,511,normal,normal,veggie wrap,0.335,before_cashier,1,45,171,0,none,3.64,1.82,8.84,0.14,0.34,0.07,0.2244,1
2026-09-10,267,Thursday,1,fruit cup,sealed side,fruit,1,0,142,142,127,6,2,0,4,1.3,1019,976,508,511,normal,normal,veggie wrap,0.271,after_entree,1,45,171,0,none,0.24,0.2,1.1,0.12,0.55,0.1,0.0472,0
2026-09-10,267,Thursday,1,baby carrots,sealed side,vegetable,1,0,121,121,121,30,11,9,10,1.06,1019,976,508,511,normal,normal,veggie wrap,0.236,before_cashier,1,45,171,1,none,1.8,1.2,7.6,0.09,0.38,0.06,0.2479,1
2026-09-10,267,Thursday,1,yogurt cup,sealed side,protein side,1,1,104,104,93,11,4,3,4,0.0,1019,976,508,511,normal,normal,veggie wrap,0.181,after_entree,1,45,171,0,none,1.19,1.75,4.9,0.17,0.7,0.25,0.1183,0
2026-09-10,267,Thursday,1,granola pack,sealed side,grain,1,0,98,98,98,2,0,1,1,0.42,1019,976,508,511,normal,normal,veggie wrap,0.197,after_entree,1,45,171,1,none,0.04,0.06,0.32,0.04,0.32,0.06,0.0204,0
2026-09-10,267,Thursday,1,veggie wrap,cold entree,entree,1,1,96,96,95,9,3,2,4,0.0,1019,976,508,511,normal,normal,veggie wrap,0.172,entree_station,1,45,171,0,none,1.5,2.75,8.75,0.3,1.75,0.55,0.0947,0
2026-09-10,267,Thursday,2,white milk,cold beverage,milk,1,1,290,290,245,50,19,15,16,0.0,1019,976,497,458,normal,normal,veggie wrap,0.523,before_cashier,1,45,171,0,none,8.16,11.22,14.28,0.24,0.42,0.33,0.2041,1
2026-09-10,267,Thursday,2,chocolate milk,cold beverage,milk,1,1,210,210,144,23,9,5,9,0.09,1019,976,497,458,normal,normal,veggie wrap,0.36,before_cashier,1,45,171,0,none,3.36,4.76,6.16,0.24,0.44,0.34,0.1597,1
2026-09-10,267,Thursday,2,apple,whole fruit,fruit,1,0,226,226,161,46,19,14,13,1.81,1019,976,497,458,normal,normal,veggie wrap,0.404,before_cashier,1,45,171,0,none,5.94,2.64,11.88,0.18,0.36,0.08,0.2857,1
2026-09-10,267,Thursday,2,banana,whole fruit,fruit,1,0,173,173,145,27,16,3,8,1.14,1019,976,497,458,normal,normal,veggie wrap,0.335,before_cashier,1,45,171,0,none,2.66,1.33,6.46,0.14,0.34,0.07,0.1862,1
2026-09-10,267,Thursday,2,fruit cup,sealed side,fruit,1,0,153,153,120,13,5,3,5,0.0,1019,976,497,458,normal,normal,veggie wrap,0.279,after_entree,1,45,171,0,none,0.96,0.8,4.4,0.12,0.55,0.1,0.1083,0
2026-09-10,267,Thursday,2,baby carrots,sealed side,vegetable,1,0,121,121,107,26,13,4,9,0.08,1019,976,497,458,normal,normal,veggie wrap,0.236,before_cashier,1,45,171,0,none,1.53,1.02,6.46,0.09,0.38,0.06,0.243,1
2026-09-10,267,Thursday,2,yogurt cup,sealed side,protein side,1,1,99,99,91,3,1,0,2,0.0,1019,976,497,458,normal,normal,veggie wrap,0.181,after_entree,1,45,171,0,none,0.17,0.25,0.7,0.17,0.7,0.25,0.033,0
2026-09-10,267,Thursday,2,granola pack,sealed side,grain,1,0,104,104,95,3,0,1,2,0.0,1019,976,497,458,normal,normal,veggie wrap,0.197,after_entree,1,45,171,0,none,0.04,0.06,0.32,0.04,0.32,0.06,0.0316,0
2026-09-10,267,Thursday,2,veggie wrap,cold entree,entree,1,1,93,93,78,7,4,2,1,2.69,1019,976,497,458,normal,normal,veggie wrap,0.172,entree_station,1,45,171,0,none,1.8,3.3,10.5,0.3,1.75,0.55,0.0897,0
2026-09-11,268,Friday,1,white milk,cold beverage,milk,1,1,305,305,260,44,12,6,26,1.29,938,963,481,461,normal,normal,cheese pizza,0.563,after_entree,1,60,104,0,line_reposition,4.32,5.94,7.56,0.24,0.42,0.33,0.1692,1
2026-09-11,268,Friday,1,chocolate milk,cold beverage,milk,1,1,193,193,193,21,4,3,14,0.0,938,963,481,461,normal,normal,cheese pizza,0.4,after_entree,1,60,104,1,line_reposition,1.68,2.38,3.08,0.24,0.44,0.34,0.1088,0
2026-09-11,268,Friday,1,apple,whole fruit,fruit,1,0,234,234,197,43,23,8,12,0.0,938,963,481,461,normal,normal,cheese pizza,0.436,after_entree,1,60,104,0,line_reposition,5.58,2.48,11.16,0.18,0.36,0.08,0.2183,1
2026-09-11,268,Friday,1,banana,whole fruit,fruit,1,0,180,180,127,23,7,4,12,0.0,938,963,481,461,normal,normal,cheese pizza,0.335,after_entree,1,60,104,0,line_reposition,1.54,0.77,3.74,0.14,0.34,0.07,0.1811,1
2026-09-11,268,Friday,1,fruit cup,sealed side,fruit,1,0,149,149,118,9,0,4,5,0.0,938,963,481,461,normal,normal,cheese pizza,0.271,after_entree,1,60,104,0,line_reposition,0.48,0.4,2.2,0.12,0.55,0.1,0.0763,0
2026-09-11,268,Friday,1,baby carrots,sealed side,vegetable,1,0,133,133,133,15,4,3,8,0.0,938,963,481,461,normal,normal,cheese pizza,0.262,after_entree,1,60,104,1,line_reposition,0.63,0.42,2.66,0.09,0.38,0.06,0.1128,0
2026-09-11,268,Friday,1,yogurt cup,sealed side,protein side,1,1,97,97,74,7,1,2,4,0.0,938,963,481,461,normal,normal,cheese pizza,0.181,after_entree,1,60,104,0,line_reposition,0.51,0.75,2.1,0.17,0.7,0.25,0.0946,0
2026-09-11,268,Friday,1,granola pack,sealed side,grain,1,0,108,108,82,7,4,2,1,0.0,938,963,481,461,normal,normal,cheese pizza,0.197,after_entree,1,60,104,0,line_reposition,0.24,0.36,1.92,0.04,0.32,0.06,0.0854,0
2026-09-11,268,Friday,1,veggie wrap,cold entree,entree,1,1,90,90,82,4,2,0,2,0.33,938,963,481,461,normal,normal,cheese pizza,0.172,entree_station,1,60,104,0,line_reposition,0.6,1.1,3.5,0.3,1.75,0.55,0.0488,0
2026-09-11,268,Friday,1,cheese pizza,hot entree,entree,0,0,246,246,208,0,0,0,0,1.27,938,963,481,461,normal,normal,cheese pizza,0.499,entree_station,1,60,104,0,line_reposition,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2026-09-11,268,Friday,2,white milk,cold beverage,milk,1,1,277,277,277,71,19,19,33,0.0,938,963,448,486,normal,normal,cheese pizza,0.58,before_cashier,1,60,104,1,none,9.12,12.54,15.96,0.24,0.42,0.33,0.2563,1
2026-09-11,268,Friday,2,chocolate milk,cold beverage,milk,1,1,193,193,181,37,17,8,12,0.65,938,963,448,486,normal,normal,cheese pizza,0.4,before_cashier,1,60,104,0,none,6.0,8.5,11.0,0.24,0.44,0.34,0.2044,1
2026-09-11,268,Friday,2,apple,whole fruit,fruit,1,0,185,185,185,58,27,8,23,0.0,938,963,448,486,normal,normal,cheese pizza,0.449,before_cashier,1,60,104,1,none,6.3,2.8,12.6,0.18,0.36,0.08,0.3135,1
2026-09-11,268,Friday,2,banana,whole fruit,fruit,1,0,160,160,158,27,11,6,10,0.0,938,963,448,486,normal,normal,cheese pizza,0.335,before_cashier,1,60,104,0,none,2.38,1.19,5.78,0.14,0.34,0.07,0.1709,1
2026-09-11,268,Friday,2,fruit cup,sealed side,fruit,1,0,135,135,124,15,4,4,7,0.22,938,963,448,486,normal,normal,cheese pizza,0.279,after_entree,1,60,104,0,none,0.96,0.8,4.4,0.12,0.55,0.1,0.121,0
2026-09-11,268,Friday,2,baby carrots,sealed side,vegetable,1,0,123,123,123,26,6,5,15,0.0,938,963,448,486,normal,normal,cheese pizza,0.262,before_cashier,1,60,104,1,none,0.99,0.66,4.18,0.09,0.38,0.06,0.2114,1
2026-09-11,268,Friday,2,yogurt cup,sealed side,protein side,1,1,79,79,68,5,2,0,3,0.5,938,963,448,486,normal,normal,cheese pizza,0.181,after_entree,1,60,104,0,none,0.34,0.5,1.4,0.17,0.7,0.25,0.0735,0
2026-09-11,268,Friday,2,granola pack,sealed side,grain,1,0,96,96,89,7,2,0,5,1.01,938,963,448,486,normal,normal,cheese pizza,0.197,after_entree,1,60,104,0,none,0.08,0.12,0.64,0.04,0.32,0.06,0.0787,0
2026-09-11,268,Friday,2,veggie wrap,cold entree,entree,1,1,90,90,82,13,4,4,5,1.87,938,963,448,486,normal,normal,cheese pizza,0.172,entree_station,1,60,104,0,none,2.4,4.4,14.0,0.3,1.75,0.55,0.1585,0
2026-09-11,268,Friday,2,cheese pizza,hot entree,entree,0,0,230,230,230,0,0,0,0,0.0,938,963,448,486,normal,normal,cheese pizza,0.499,entree_station,1,60,104,1,none,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2026-09-14,269,Monday,1,white milk,cold beverage,milk,1,1,305,305,259,33,1,2,30,2.59,950,968,526,552,hot,assembly,taco tray,0.533,before_cashier,0,0,129,0,none,0.72,0.99,1.26,0.24,0.42,0.33,0.1274,1
2026-09-14,269,Monday,1,chocolate milk,cold beverage,milk,1,1,210,210,210,27,1,2,24,0.0,950,968,526,552,hot,assembly,taco tray,0.378,before_cashier,0,0,129,0,none,0.72,1.02,1.32,0.24,0.44,0.34,0.1286,1
2026-09-14,269,Monday,1,apple,whole fruit,fruit,1,0,243,243,219,61,12,19,30,0.0,950,968,526,552,hot,assembly,taco tray,0.436,before_cashier,0,0,129,0,none,5.58,2.48,11.16,0.18,0.36,0.08,0.2785,1
2026-09-14,269,Monday,1,banana,whole fruit,fruit,1,0,183,183,183,31,5,7,19,0.7,950,968,526,552,hot,assembly,taco tray,0.335,before_cashier,0,0,129,1,none,1.68,0.84,4.08,0.14,0.34,0.07,0.1694,1
2026-09-14,269,Monday,1,fruit cup,sealed side,fruit,1,0,159,159,150,7,1,1,5,0.45,950,968,526,552,hot,assembly,taco tray,0.271,after_entree,0,0,129,0,none,0.24,0.2,1.1,0.12,0.55,0.1,0.0467,0
2026-09-14,269,Monday,1,baby carrots,sealed side,vegetable,1,0,142,142,142,23,2,7,14,0.4,950,968,526,552,hot,assembly,taco tray,0.262,before_cashier,0,0,129,1,none,0.81,0.54,3.42,0.09,0.38,0.06,0.162,1
2026-09-14,269,Monday,1,yogurt cup,sealed side,protein side,1,1,98,98,98,7,0,0,7,0.0,950,968,526,552,hot,assembly,taco tray,0.181,after_entree,0,0,129,0,none,0.0,0.0,0.0,0.17,0.7,0.25,0.0714,0
2026-09-14,269,Monday,1,granola pack,sealed side,grain,1,0,105,105,98,2,0,0,2,0.0,950,968,526,552,hot,assembly,taco tray,0.197,after_entree,0,0,129,0,none,0.0,0.0,0.0,0.04,0.32,0.06,0.0204,0
2026-09-14,269,Monday,1,veggie wrap,cold entree,entree,1,1,97,97,97,19,0,2,17,0.41,950,968,526,552,hot,assembly,taco tray,0.172,entree_station,0,0,129,1,none,0.6,1.1,3.5,0.3,1.75,0.55,0.1959,0
